geneSet	enrichmentScore	normalizedEnrichmentScore	pValue	FDR	cell_line	cantype	comb
ENSG00000268460	-0.656631961942235	-1.84075872708414	0	0	EFM19_BREAST	BRCA	ENSG00000268460.EFM19_BREAST
ENSG00000226965	-0.540350663427361	-1.68775159053294	0	0.000204045422285309	EFM19_BREAST	BRCA	ENSG00000226965.EFM19_BREAST
ENSG00000234546	-0.499224324586636	-1.76632259088077	0	0	EVSAT_BREAST	BRCA	ENSG00000234546.EVSAT_BREAST
ENSG00000224818	-0.503595308747173	-1.78128789942374	0	0	EVSAT_BREAST	BRCA	ENSG00000224818.EVSAT_BREAST
ENSG00000224592	-0.623551961225792	-1.78999846536275	0	0	EVSAT_BREAST	BRCA	ENSG00000224592.EVSAT_BREAST
ENSG00000268460	-0.68598755951204	-2.09694407598226	0	0	EVSAT_BREAST	BRCA	ENSG00000268460.EVSAT_BREAST
ENSG00000225511	-0.495509539380276	-1.75741868448624	0	0.000411081322609473	EVSAT_BREAST	BRCA	ENSG00000225511.EVSAT_BREAST
ENSG00000224818	-0.531597277607169	-1.71371029019362	0	0	HCC1008_BREAST	BRCA	ENSG00000224818.HCC1008_BREAST
ENSG00000268460	-0.69138025458476	-2.00930258656552	0	0	HCC1008_BREAST	BRCA	ENSG00000268460.HCC1008_BREAST
ENSG00000225511	-0.519613026043105	-1.67457359231788	0	0.000510113555713272	HCC1008_BREAST	BRCA	ENSG00000225511.HCC1008_BREAST
ENSG00000234546	-0.520864391276768	-1.67643579212105	0	0.000680151407617696	HCC1008_BREAST	BRCA	ENSG00000234546.HCC1008_BREAST
ENSG00000246640	-0.512058756346647	-1.65318522063089	0	0.000816181689141235	HCC1008_BREAST	BRCA	ENSG00000246640.HCC1008_BREAST
ENSG00000268355	-0.508202125125859	-1.64051103708335	0	0.00085018925952212	HCC1008_BREAST	BRCA	ENSG00000268355.HCC1008_BREAST
ENSG00000224818	-0.533575806884053	-1.81472643607145	0	0	HCC1143_BREAST	BRCA	ENSG00000224818.HCC1143_BREAST
ENSG00000268460	-0.593777881288314	-1.82290121287337	0	0	HCC1143_BREAST	BRCA	ENSG00000268460.HCC1143_BREAST
ENSG00000224592	-0.664046782181025	-1.92967244317138	0	0	HCC1143_BREAST	BRCA	ENSG00000224592.HCC1143_BREAST
ENSG00000268355	-0.505225882913046	-1.73213003302686	0	0.000145482146810462	HCC1143_BREAST	BRCA	ENSG00000268355.HCC1143_BREAST
ENSG00000225511	-0.509034976199735	-1.73852996652835	0	0.000169729171278872	HCC1143_BREAST	BRCA	ENSG00000225511.HCC1143_BREAST
ENSG00000246640	-0.513059463112157	-1.75783694285669	0	0.000203675005534647	HCC1143_BREAST	BRCA	ENSG00000246640.HCC1143_BREAST
ENSG00000253878	-0.506375265907723	-1.72007823598609	0	0.000254593756918309	HCC1143_BREAST	BRCA	ENSG00000253878.HCC1143_BREAST
ENSG00000234546	-0.526161574171689	-1.79249823643717	0	0.000254593756918309	HCC1143_BREAST	BRCA	ENSG00000234546.HCC1143_BREAST
ENSG00000248429	-0.493474453261967	-1.69281502615694	0	0.000565763904262908	HCC1143_BREAST	BRCA	ENSG00000248429.HCC1143_BREAST
ENSG00000268355	-0.533450399335013	-1.85100183098448	0	0	HCC1187_BREAST	BRCA	ENSG00000268355.HCC1187_BREAST
ENSG00000224818	-0.540088728324608	-1.86388106946593	0	0	HCC1187_BREAST	BRCA	ENSG00000224818.HCC1187_BREAST
ENSG00000225511	-0.539431532303764	-1.86701942945668	0	0	HCC1187_BREAST	BRCA	ENSG00000225511.HCC1187_BREAST
ENSG00000268460	-0.708191271976372	-2.16528136110516	0	0	HCC1187_BREAST	BRCA	ENSG00000268460.HCC1187_BREAST
ENSG00000234546	-0.525149728925193	-1.81230361249283	0	0.000146709871660756	HCC1187_BREAST	BRCA	ENSG00000234546.HCC1187_BREAST
ENSG00000246640	-0.52554347527776	-1.82248427115224	0	0.000171161516937548	HCC1187_BREAST	BRCA	ENSG00000246640.HCC1187_BREAST
ENSG00000224592	-0.658001356527087	-1.84438509877661	0.00120772946714042	0.000205393820325058	HCC1187_BREAST	BRCA	ENSG00000224592.HCC1187_BREAST
ENSG00000253878	-0.513924024372784	-1.77102342894048	0	0.000228215355916731	HCC1187_BREAST	BRCA	ENSG00000253878.HCC1187_BREAST
ENSG00000248429	-0.51115003844184	-1.77189437488351	0	0.000256742275406323	HCC1187_BREAST	BRCA	ENSG00000248429.HCC1187_BREAST
ENSG00000226965	-0.496724649598001	-1.7175403048071	0	0.000616181460975174	HCC1187_BREAST	BRCA	ENSG00000226965.HCC1187_BREAST
ENSG00000204666	-0.503486365418729	-1.68423975454917	0	0.000933608274204809	HCC1187_BREAST	BRCA	ENSG00000204666.HCC1187_BREAST
ENSG00000224592	-0.679204534678538	-1.95907576281545	0	0	HCC1395_BREAST	BRCA	ENSG00000224592.HCC1395_BREAST
ENSG00000234546	-0.54778916254295	-2.01849361413314	0	0	HCC1395_BREAST	BRCA	ENSG00000234546.HCC1395_BREAST
ENSG00000224818	-0.553992930452612	-2.04218131233865	0	0	HCC1395_BREAST	BRCA	ENSG00000224818.HCC1395_BREAST
ENSG00000248429	-0.491111344004287	-1.82336629764965	0	0.000114742975734355	HCC1395_BREAST	BRCA	ENSG00000248429.HCC1395_BREAST
ENSG00000268355	-0.508183755419356	-1.88063362669661	0	0.000129085847701149	HCC1395_BREAST	BRCA	ENSG00000268355.HCC1395_BREAST
ENSG00000246640	-0.509287801069138	-1.88767194617216	0	0.000147526683087028	HCC1395_BREAST	BRCA	ENSG00000246640.HCC1395_BREAST
ENSG00000253878	-0.513447741109248	-1.89252448060271	0	0.000172114463601533	HCC1395_BREAST	BRCA	ENSG00000253878.HCC1395_BREAST
ENSG00000268460	-0.608393248103134	-1.90739700654907	0.00115340253615524	0.000206537356321839	HCC1395_BREAST	BRCA	ENSG00000268460.HCC1395_BREAST
ENSG00000225511	-0.521374115910101	-1.92699237120935	0	0.000258171695402299	HCC1395_BREAST	BRCA	ENSG00000225511.HCC1395_BREAST
ENSG00000226965	-0.465189343466852	-1.72430053185961	0	0.000619612068965517	HCC1395_BREAST	BRCA	ENSG00000226965.HCC1395_BREAST
ENSG00000182165	-0.463319033247178	-1.71504033139554	0	0.000751044932079415	HCC1395_BREAST	BRCA	ENSG00000182165.HCC1395_BREAST
ENSG00000237886	-0.461654231029772	-1.70748920251183	0	0.000860572318007663	HCC1395_BREAST	BRCA	ENSG00000237886.HCC1395_BREAST
ENSG00000234546	-0.593927658026859	-1.6701612456915	0	0	HCC1419_BREAST	BRCA	ENSG00000234546.HCC1419_BREAST
ENSG00000268355	-0.595764633130204	-1.67916297575508	0	0	HCC1419_BREAST	BRCA	ENSG00000268355.HCC1419_BREAST
ENSG00000225511	-0.598717625894201	-1.68691201150271	0	0	HCC1419_BREAST	BRCA	ENSG00000225511.HCC1419_BREAST
ENSG00000246640	-0.599032989453394	-1.68852557134105	0	0	HCC1419_BREAST	BRCA	ENSG00000246640.HCC1419_BREAST
ENSG00000224818	-0.610254858678292	-1.71799951866255	0	0	HCC1419_BREAST	BRCA	ENSG00000224818.HCC1419_BREAST
ENSG00000224592	-0.715865477280305	-1.76727711480969	0	0	HCC1419_BREAST	BRCA	ENSG00000224592.HCC1419_BREAST
ENSG00000268460	-0.744278439022443	-1.9568747333858	0	0	HCC1419_BREAST	BRCA	ENSG00000268460.HCC1419_BREAST
ENSG00000253878	-0.590464195205468	-1.65677254998261	0	0.000254537405931828	HCC1419_BREAST	BRCA	ENSG00000253878.HCC1419_BREAST
ENSG00000248429	-0.570766267041895	-1.61428410051294	0	0.000452510943878806	HCC1419_BREAST	BRCA	ENSG00000248429.HCC1419_BREAST
ENSG00000234546	-0.620152743352067	-1.79732322120364	0	0	HCC1428_BREAST	BRCA	ENSG00000234546.HCC1428_BREAST
ENSG00000246640	-0.619393448098728	-1.80296405857514	0	0	HCC1428_BREAST	BRCA	ENSG00000246640.HCC1428_BREAST
ENSG00000268355	-0.623454539842589	-1.81565649505166	0	0	HCC1428_BREAST	BRCA	ENSG00000268355.HCC1428_BREAST
ENSG00000253878	-0.627770868656128	-1.825207934874	0	0	HCC1428_BREAST	BRCA	ENSG00000253878.HCC1428_BREAST
ENSG00000225511	-0.62954687958945	-1.83255201646049	0	0	HCC1428_BREAST	BRCA	ENSG00000225511.HCC1428_BREAST
ENSG00000224818	-0.637302977970222	-1.84968995259485	0	0	HCC1428_BREAST	BRCA	ENSG00000224818.HCC1428_BREAST
ENSG00000224592	-0.753467379812658	-1.91610330320352	0	0	HCC1428_BREAST	BRCA	ENSG00000224592.HCC1428_BREAST
ENSG00000268460	-0.739449404940049	-2.01084512163367	0	0	HCC1428_BREAST	BRCA	ENSG00000268460.HCC1428_BREAST
ENSG00000248429	-0.597113512790717	-1.73948911837887	0	0.000112818097984971	HCC1428_BREAST	BRCA	ENSG00000248429.HCC1428_BREAST
ENSG00000226965	-0.58340801348084	-1.69659133104259	0	0.000203072576372947	HCC1428_BREAST	BRCA	ENSG00000226965.HCC1428_BREAST
ENSG00000249306	-0.555266172165068	-1.61600671128955	0	0.000646140015732105	HCC1428_BREAST	BRCA	ENSG00000249306.HCC1428_BREAST
ENSG00000270605	-0.552604663017478	-1.59935779185535	0	0.000761522161398552	HCC1428_BREAST	BRCA	ENSG00000270605.HCC1428_BREAST
ENSG00000182165	-0.547551973095476	-1.59199818250948	0	0.0008591532077317	HCC1428_BREAST	BRCA	ENSG00000182165.HCC1428_BREAST
ENSG00000237886	-0.545086431509323	-1.5821267988057	0	0.000947672023073754	HCC1428_BREAST	BRCA	ENSG00000237886.HCC1428_BREAST
ENSG00000248429	-0.563607345863203	-1.81507200675912	0	0	HCC1500_BREAST	BRCA	ENSG00000248429.HCC1500_BREAST
ENSG00000234546	-0.58009790034433	-1.85694004523452	0	0	HCC1500_BREAST	BRCA	ENSG00000234546.HCC1500_BREAST
ENSG00000268355	-0.579665650660986	-1.86495501346405	0	0	HCC1500_BREAST	BRCA	ENSG00000268355.HCC1500_BREAST
ENSG00000246640	-0.582262273133792	-1.86947997538972	0	0	HCC1500_BREAST	BRCA	ENSG00000246640.HCC1500_BREAST
ENSG00000225511	-0.586960548287023	-1.88310190171038	0	0	HCC1500_BREAST	BRCA	ENSG00000225511.HCC1500_BREAST
ENSG00000253878	-0.59045612665635	-1.8919800452747	0	0	HCC1500_BREAST	BRCA	ENSG00000253878.HCC1500_BREAST
ENSG00000224818	-0.597128242566627	-1.91668834929277	0	0	HCC1500_BREAST	BRCA	ENSG00000224818.HCC1500_BREAST
ENSG00000268460	-0.68124422583717	-1.99101559357808	0	0	HCC1500_BREAST	BRCA	ENSG00000268460.HCC1500_BREAST
ENSG00000224592	-0.658442330231818	-1.76994517425653	0.00111982082741341	0.000226797617638938	HCC1500_BREAST	BRCA	ENSG00000224592.HCC1500_BREAST
ENSG00000226965	-0.536426109888311	-1.72131868833652	0	0.000306176783812567	HCC1500_BREAST	BRCA	ENSG00000226965.HCC1500_BREAST
ENSG00000249306	-0.51091438617358	-1.64102487188182	0	0.000850491066146018	HCC1500_BREAST	BRCA	ENSG00000249306.HCC1500_BREAST
ENSG00000204666	-0.526227515874043	-1.63674548252225	0	0.000863575544086726	HCC1500_BREAST	BRCA	ENSG00000204666.HCC1500_BREAST
ENSG00000270605	-0.515149408256229	-1.64833703988925	0	0.000927808435795656	HCC1500_BREAST	BRCA	ENSG00000270605.HCC1500_BREAST
ENSG00000268460	-0.587793365277892	-1.77494200759149	0	0	HCC1569_BREAST	BRCA	ENSG00000268460.HCC1569_BREAST
ENSG00000224818	-0.526786432687151	-1.8175427884018	0	0	HCC1569_BREAST	BRCA	ENSG00000224818.HCC1569_BREAST
ENSG00000224592	-0.656337226930782	-1.86976570391598	0	0	HCC1569_BREAST	BRCA	ENSG00000224592.HCC1569_BREAST
ENSG00000253878	-0.493649696338633	-1.70154712537922	0	0.000384341161267323	HCC1569_BREAST	BRCA	ENSG00000253878.HCC1569_BREAST
ENSG00000246640	-0.493038051624576	-1.70734052684049	0	0.000439247041448369	HCC1569_BREAST	BRCA	ENSG00000246640.HCC1569_BREAST
ENSG00000225511	-0.494942000881581	-1.71209755556921	0	0.000512454881689764	HCC1569_BREAST	BRCA	ENSG00000225511.HCC1569_BREAST
ENSG00000234546	-0.506224663633477	-1.7506066179375	0	0.000512454881689764	HCC1569_BREAST	BRCA	ENSG00000234546.HCC1569_BREAST
ENSG00000268355	-0.500126461795569	-1.73412605949869	0	0.000614945858027717	HCC1569_BREAST	BRCA	ENSG00000268355.HCC1569_BREAST
ENSG00000248429	-0.474792593367839	-1.65002873635117	0	0.000683273175586352	HCC1569_BREAST	BRCA	ENSG00000248429.HCC1569_BREAST
ENSG00000268460	-0.614356985370852	-1.88766931747524	0	0	HCC1599_BREAST	BRCA	ENSG00000268460.HCC1599_BREAST
ENSG00000224592	-0.64221847071622	-1.81761788842199	0	0.000488433018072022	HCC1599_BREAST	BRCA	ENSG00000224592.HCC1599_BREAST
ENSG00000224818	-0.527565453477022	-1.7972360366834	0	0.000651244024096029	HCC1599_BREAST	BRCA	ENSG00000224818.HCC1599_BREAST
ENSG00000246640	-0.487355600888465	-1.6701636276396	0	0.000976866036144043	HCC1599_BREAST	BRCA	ENSG00000246640.HCC1599_BREAST
ENSG00000225511	-0.494962475129499	-1.68806181188218	0	0.000976866036144043	HCC1599_BREAST	BRCA	ENSG00000225511.HCC1599_BREAST
ENSG00000234546	-0.518377315561678	-1.76750918554682	0	0.000976866036144043	HCC1599_BREAST	BRCA	ENSG00000234546.HCC1599_BREAST
ENSG00000253878	-0.502271950222412	-1.70674981346909	0	0.000976866036144044	HCC1599_BREAST	BRCA	ENSG00000253878.HCC1599_BREAST
ENSG00000246640	-0.639565404967424	-1.76023505478784	0	0	HCC1806_BREAST	BRCA	ENSG00000246640.HCC1806_BREAST
ENSG00000268460	-0.696598640887783	-1.7697228109774	0	0	HCC1806_BREAST	BRCA	ENSG00000268460.HCC1806_BREAST
ENSG00000225511	-0.645878958836281	-1.7740650294526	0	0	HCC1806_BREAST	BRCA	ENSG00000225511.HCC1806_BREAST
ENSG00000234546	-0.646076272761357	-1.7748943416497	0	0	HCC1806_BREAST	BRCA	ENSG00000234546.HCC1806_BREAST
ENSG00000224818	-0.672208550605737	-1.84945859604231	0	0	HCC1806_BREAST	BRCA	ENSG00000224818.HCC1806_BREAST
ENSG00000224592	-0.761643241762403	-1.86688276525229	0	0	HCC1806_BREAST	BRCA	ENSG00000224592.HCC1806_BREAST
ENSG00000248429	-0.616913919751497	-1.70110722123973	0	0.000112653980848823	HCC1806_BREAST	BRCA	ENSG00000248429.HCC1806_BREAST
ENSG00000253878	-0.637399210456812	-1.74613406488898	0	0.000126735728454926	HCC1806_BREAST	BRCA	ENSG00000253878.HCC1806_BREAST
ENSG00000268355	-0.636600404994335	-1.75221349874992	0	0.000144840832519916	HCC1806_BREAST	BRCA	ENSG00000268355.HCC1806_BREAST
ENSG00000226965	-0.603221265879693	-1.65884488757288	0	0.000202777165527882	HCC1806_BREAST	BRCA	ENSG00000226965.HCC1806_BREAST
ENSG00000249306	-0.579316916623769	-1.59335394617411	0	0.000737371511010479	HCC1806_BREAST	BRCA	ENSG00000249306.HCC1806_BREAST
ENSG00000182165	-0.57134221447103	-1.57479728058748	0	0.000857903392617962	HCC1806_BREAST	BRCA	ENSG00000182165.HCC1806_BREAST
ENSG00000270605	-0.57483618679086	-1.5754181157517	0	0.000929395342002792	HCC1806_BREAST	BRCA	ENSG00000270605.HCC1806_BREAST
ENSG00000246640	-0.5936795147601	-1.74991167498866	0	0	HCC1937_BREAST	BRCA	ENSG00000246640.HCC1937_BREAST
ENSG00000225511	-0.602603575898556	-1.77313346071416	0	0	HCC1937_BREAST	BRCA	ENSG00000225511.HCC1937_BREAST
ENSG00000234546	-0.606904430573868	-1.78308770445759	0	0	HCC1937_BREAST	BRCA	ENSG00000234546.HCC1937_BREAST
ENSG00000224818	-0.62332268776656	-1.83065426396818	0	0	HCC1937_BREAST	BRCA	ENSG00000224818.HCC1937_BREAST
ENSG00000224592	-0.750306304067925	-1.93870626975903	0	0	HCC1937_BREAST	BRCA	ENSG00000224592.HCC1937_BREAST
ENSG00000268460	-0.728662226172885	-1.98036585039	0	0	HCC1937_BREAST	BRCA	ENSG00000268460.HCC1937_BREAST
ENSG00000253878	-0.587842821032463	-1.72509064368808	0	0.000126948381684108	HCC1937_BREAST	BRCA	ENSG00000253878.HCC1937_BREAST
ENSG00000268355	-0.591927423626074	-1.74544242961556	0	0.000145083864781838	HCC1937_BREAST	BRCA	ENSG00000268355.HCC1937_BREAST
ENSG00000248429	-0.572045749470524	-1.68777301080466	0	0.000338529017824289	HCC1937_BREAST	BRCA	ENSG00000248429.HCC1937_BREAST
ENSG00000226965	-0.558516822742912	-1.64410760811851	0	0.00060935223208372	HCC1937_BREAST	BRCA	ENSG00000226965.HCC1937_BREAST
ENSG00000270605	-0.555508080299747	-1.6229116524267	0	0.000646282670391824	HCC1937_BREAST	BRCA	ENSG00000270605.HCC1937_BREAST
ENSG00000268355	-0.598339306017524	-1.74994191121228	0	0	HCC1954_BREAST	BRCA	ENSG00000268355.HCC1954_BREAST
ENSG00000253878	-0.602576962992989	-1.75314949077746	0	0	HCC1954_BREAST	BRCA	ENSG00000253878.HCC1954_BREAST
ENSG00000225511	-0.601104927563494	-1.75648446667657	0	0	HCC1954_BREAST	BRCA	ENSG00000225511.HCC1954_BREAST
ENSG00000224818	-0.621147434333623	-1.81265424445039	0	0	HCC1954_BREAST	BRCA	ENSG00000224818.HCC1954_BREAST
ENSG00000234546	-0.622855619096785	-1.82026816491386	0	0	HCC1954_BREAST	BRCA	ENSG00000234546.HCC1954_BREAST
ENSG00000224592	-0.721144863055303	-1.84067412595134	0	0	HCC1954_BREAST	BRCA	ENSG00000224592.HCC1954_BREAST
ENSG00000246640	-0.594433208161303	-1.73872341441406	0	0.0001456885685148	HCC1954_BREAST	BRCA	ENSG00000246640.HCC1954_BREAST
ENSG00000270605	-0.576447106655305	-1.68227275591763	0	0.0003399399932012	HCC1954_BREAST	BRCA	ENSG00000270605.HCC1954_BREAST
ENSG00000248429	-0.574387983403772	-1.68428107115508	0	0.00038243249235135	HCC1954_BREAST	BRCA	ENSG00000248429.HCC1954_BREAST
ENSG00000268460	-0.61267467044938	-1.62953183535392	0.00103950103842048	0.000834398165130219	HCC1954_BREAST	BRCA	ENSG00000268460.HCC1954_BREAST
ENSG00000237886	-0.558512454691112	-1.63421478126217	0	0.00091783798164324	HCC1954_BREAST	BRCA	ENSG00000237886.HCC1954_BREAST
ENSG00000226965	-0.55112173339543	-1.60649917112543	0	0.0009348349813033	HCC1954_BREAST	BRCA	ENSG00000226965.HCC1954_BREAST
ENSG00000268355	-0.574248794466505	-1.84521740838247	0	0	HCC202_BREAST	BRCA	ENSG00000268355.HCC202_BREAST
ENSG00000225511	-0.576707987654563	-1.84711749922959	0	0	HCC202_BREAST	BRCA	ENSG00000225511.HCC202_BREAST
ENSG00000246640	-0.577570876778558	-1.85560155541359	0	0	HCC202_BREAST	BRCA	ENSG00000246640.HCC202_BREAST
ENSG00000224818	-0.585381077828972	-1.87259689306817	0	0	HCC202_BREAST	BRCA	ENSG00000224818.HCC202_BREAST
ENSG00000224592	-0.70213153126817	-1.91258785570732	0	0	HCC202_BREAST	BRCA	ENSG00000224592.HCC202_BREAST
ENSG00000268460	-0.703318051053268	-2.01085410429463	0	0	HCC202_BREAST	BRCA	ENSG00000268460.HCC202_BREAST
ENSG00000234546	-0.565164324419956	-1.80932708845204	0	0.000127381479840496	HCC202_BREAST	BRCA	ENSG00000234546.HCC202_BREAST
ENSG00000253878	-0.569252726093529	-1.8146444932831	0	0.000145578834103424	HCC202_BREAST	BRCA	ENSG00000253878.HCC202_BREAST
ENSG00000248429	-0.553019374099148	-1.77969110628847	0	0.000226455964160882	HCC202_BREAST	BRCA	ENSG00000248429.HCC202_BREAST
ENSG00000226965	-0.526967134621608	-1.68789228734843	0	0.000917146654851573	HCC202_BREAST	BRCA	ENSG00000226965.HCC202_BREAST
ENSG00000268460	-0.723147712804025	-2.12861379030801	0	0	HCC2185_BREAST	BRCA	ENSG00000268460.HCC2185_BREAST
ENSG00000253878	-0.555563988335281	-1.77201163306107	0	0	HCC2218_BREAST	BRCA	ENSG00000253878.HCC2218_BREAST
ENSG00000246640	-0.559995470418327	-1.79895466567415	0	0	HCC2218_BREAST	BRCA	ENSG00000246640.HCC2218_BREAST
ENSG00000268355	-0.560030201444158	-1.8007448715822	0	0	HCC2218_BREAST	BRCA	ENSG00000268355.HCC2218_BREAST
ENSG00000225511	-0.571154663412872	-1.83189117937028	0	0	HCC2218_BREAST	BRCA	ENSG00000225511.HCC2218_BREAST
ENSG00000234546	-0.578093373660953	-1.84897203518851	0	0	HCC2218_BREAST	BRCA	ENSG00000234546.HCC2218_BREAST
ENSG00000224592	-0.707133690550461	-1.90906076533906	0	0	HCC2218_BREAST	BRCA	ENSG00000224592.HCC2218_BREAST
ENSG00000224818	-0.602769543281304	-1.93405607426748	0	0	HCC2218_BREAST	BRCA	ENSG00000224818.HCC2218_BREAST
ENSG00000268460	-0.681480063834171	-1.96474196046046	0	0	HCC2218_BREAST	BRCA	ENSG00000268460.HCC2218_BREAST
ENSG00000248429	-0.538372770490837	-1.73399462225693	0	0.000227120116917486	HCC2218_BREAST	BRCA	ENSG00000248429.HCC2218_BREAST
ENSG00000204666	-0.535574835363124	-1.66894262983896	0	0.000743302200820864	HCC2218_BREAST	BRCA	ENSG00000204666.HCC2218_BREAST
ENSG00000226965	-0.523861745548144	-1.67993933615654	0	0.000817632420902951	HCC2218_BREAST	BRCA	ENSG00000226965.HCC2218_BREAST
ENSG00000268460	-0.620684019412216	-1.92074418742244	0	0	HCC2688_BREAST	BRCA	ENSG00000268460.HCC2688_BREAST
ENSG00000224818	-0.509289434727949	-1.82563370901783	0	0.000511998575308312	HCC2688_BREAST	BRCA	ENSG00000224818.HCC2688_BREAST
ENSG00000234546	-0.484420349662057	-1.74207956217929	0	0.00068266476707775	HCC2688_BREAST	BRCA	ENSG00000234546.HCC2688_BREAST
ENSG00000268355	-0.469340917045495	-1.68914809105184	0	0.0008191977204933	HCC2688_BREAST	BRCA	ENSG00000268355.HCC2688_BREAST
ENSG00000224592	-0.586027957342711	-1.68284112158046	0.00229885057207029	0.000853330958847187	HCC2688_BREAST	BRCA	ENSG00000224592.HCC2688_BREAST
ENSG00000253878	-0.469917399615211	-1.6781013933394	0	0.000877711843385678	HCC2688_BREAST	BRCA	ENSG00000253878.HCC2688_BREAST
ENSG00000224592	-0.65186815511967	-1.74896477778429	0	0	HCC3153_BREAST	BRCA	ENSG00000224592.HCC3153_BREAST
ENSG00000268355	-0.556011749072708	-1.77290205455667	0	0	HCC3153_BREAST	BRCA	ENSG00000268355.HCC3153_BREAST
ENSG00000246640	-0.557201998749614	-1.77554981778812	0	0	HCC3153_BREAST	BRCA	ENSG00000246640.HCC3153_BREAST
ENSG00000268460	-0.648879819401416	-1.88406531567505	0	0	HCC3153_BREAST	BRCA	ENSG00000268460.HCC3153_BREAST
ENSG00000253878	-0.539482329653137	-1.70605154031334	0	0.000139385184622013	HCC3153_BREAST	BRCA	ENSG00000253878.HCC3153_BREAST
ENSG00000225511	-0.542757805785514	-1.72934733345795	0	0.000162616048725682	HCC3153_BREAST	BRCA	ENSG00000225511.HCC3153_BREAST
ENSG00000224818	-0.544540345324557	-1.73394863605978	0	0.000195139258470818	HCC3153_BREAST	BRCA	ENSG00000224818.HCC3153_BREAST
ENSG00000248429	-0.533503556929368	-1.7011357274357	0	0.000243924073088522	HCC3153_BREAST	BRCA	ENSG00000248429.HCC3153_BREAST
ENSG00000234546	-0.522497183906095	-1.66182179799799	0	0.000542053495752272	HCC3153_BREAST	BRCA	ENSG00000234546.HCC3153_BREAST
ENSG00000226965	-0.512192223872282	-1.62827758058529	0	0.000975696292354089	HCC3153_BREAST	BRCA	ENSG00000226965.HCC3153_BREAST
ENSG00000246640	-0.52206313740634	-1.77293459991863	0	0	HCC38_BREAST	BRCA	ENSG00000246640.HCC38_BREAST
ENSG00000225511	-0.525120731352675	-1.77946267888105	0	0	HCC38_BREAST	BRCA	ENSG00000225511.HCC38_BREAST
ENSG00000234546	-0.530208124882614	-1.79131533066188	0	0	HCC38_BREAST	BRCA	ENSG00000234546.HCC38_BREAST
ENSG00000268355	-0.527376280810516	-1.79318708525726	0	0	HCC38_BREAST	BRCA	ENSG00000268355.HCC38_BREAST
ENSG00000224818	-0.543049949434944	-1.83253979150638	0	0	HCC38_BREAST	BRCA	ENSG00000224818.HCC38_BREAST
ENSG00000224592	-0.713545967704335	-2.00978918752421	0	0	HCC38_BREAST	BRCA	ENSG00000224592.HCC38_BREAST
ENSG00000268460	-0.659807342302347	-2.01028005042737	0	0	HCC38_BREAST	BRCA	ENSG00000268460.HCC38_BREAST
ENSG00000248429	-0.502916097419097	-1.71177276716372	0	0.000453756313131313	HCC38_BREAST	BRCA	ENSG00000248429.HCC38_BREAST
ENSG00000253878	-0.507554577677955	-1.71740910900696	0	0.000510475852272727	HCC38_BREAST	BRCA	ENSG00000253878.HCC38_BREAST
ENSG00000268355	-0.585053735609077	-1.79167797557379	0	0	HCC70_BREAST	BRCA	ENSG00000268355.HCC70_BREAST
ENSG00000253878	-0.595445263832427	-1.80367355235094	0	0	HCC70_BREAST	BRCA	ENSG00000253878.HCC70_BREAST
ENSG00000234546	-0.593061159964573	-1.80759093642697	0	0	HCC70_BREAST	BRCA	ENSG00000234546.HCC70_BREAST
ENSG00000225511	-0.593543153254917	-1.80891931041771	0	0	HCC70_BREAST	BRCA	ENSG00000225511.HCC70_BREAST
