cell_line	geneSet	enrichmentScore	normalizedEnrichmentScore	pValue	FDR	cantype	comb	CCLE_name
ACH-000143	ENSG00000246640	-0.725787169028426	-1.85863321579427	0	0	LUAD	ENSG00000246640.ACH-000143	HCC2429_LUNG
ACH-000143	ENSG00000268460	-0.75161829824758	-1.90223752411285	0	0	LUAD	ENSG00000268460.ACH-000143	HCC2429_LUNG
ACH-000143	ENSG00000182165	-0.580796161430523	-1.48353498703429	0	0.000765750087017055	LUAD	ENSG00000182165.ACH-000143	HCC2429_LUNG
ACH-000148	ENSG00000253878	-0.696393332670738	-1.64776753639038	0	0	BRCA	ENSG00000253878.ACH-000148	HS578T_BREAST
ACH-000148	ENSG00000268460	-0.738364040219124	-1.64864224776003	0	0	BRCA	ENSG00000268460.ACH-000148	HS578T_BREAST
ACH-000148	ENSG00000268355	-0.697003579954155	-1.65743672950448	0	0	BRCA	ENSG00000268355.ACH-000148	HS578T_BREAST
ACH-000148	ENSG00000246640	-0.699345396222897	-1.66222205344443	0	0	BRCA	ENSG00000246640.ACH-000148	HS578T_BREAST
ACH-000148	ENSG00000225511	-0.702264099135354	-1.66725690620521	0	0	BRCA	ENSG00000225511.ACH-000148	HS578T_BREAST
ACH-000148	ENSG00000234546	-0.709984684954534	-1.682004927683	0	0	BRCA	ENSG00000234546.ACH-000148	HS578T_BREAST
ACH-000148	ENSG00000224592	-0.771942648245861	-1.68831329266239	0	0	BRCA	ENSG00000224592.ACH-000148	HS578T_BREAST
ACH-000148	ENSG00000224818	-0.719094554027586	-1.70450791697111	0	0	BRCA	ENSG00000224818.ACH-000148	HS578T_BREAST
ACH-000148	ENSG00000248429	-0.678561580306687	-1.6159108811429	0	0.000112115273999981	BRCA	ENSG00000248429.ACH-000148	HS578T_BREAST
ACH-000148	ENSG00000226965	-0.647946619821562	-1.53933185704191	0	0.000605422479599895	BRCA	ENSG00000226965.ACH-000148	HS578T_BREAST
ACH-000150	ENSG00000234546	-0.63654394862096	-1.60826408464015	0	0	LUAD	ENSG00000234546.ACH-000150	HCC2935_LUNG
ACH-000150	ENSG00000224818	-0.648445194446887	-1.6480666175557	0	0	LUAD	ENSG00000224818.ACH-000150	HCC2935_LUNG
ACH-000150	ENSG00000224666	-0.720686599506057	-1.65809769130634	0	0	LUAD	ENSG00000224666.ACH-000150	HCC2935_LUNG
ACH-000150	ENSG00000225511	-0.68714399838942	-1.70446333452191	0	0	LUAD	ENSG00000225511.ACH-000150	HCC2935_LUNG
ACH-000150	ENSG00000253878	-0.683419590248083	-1.73238138598924	0	0	LUAD	ENSG00000253878.ACH-000150	HCC2935_LUNG
ACH-000150	ENSG00000262445	-0.690120904123276	-1.73298016460886	0	0	LUAD	ENSG00000262445.ACH-000150	HCC2935_LUNG
ACH-000150	ENSG00000272081	-0.686507202243366	-1.73641208846871	0	0	LUAD	ENSG00000272081.ACH-000150	HCC2935_LUNG
ACH-000150	ENSG00000248429	-0.706563762256197	-1.74726955783143	0	0	LUAD	ENSG00000248429.ACH-000150	HCC2935_LUNG
ACH-000150	ENSG00000268355	-0.708793252487351	-1.78793560001668	0	0	LUAD	ENSG00000268355.ACH-000150	HCC2935_LUNG
ACH-000150	ENSG00000263718	-0.706269386408184	-1.79342506165025	0	0	LUAD	ENSG00000263718.ACH-000150	HCC2935_LUNG
ACH-000150	ENSG00000246640	-0.716036397128769	-1.81016941854852	0	0	LUAD	ENSG00000246640.ACH-000150	HCC2935_LUNG
ACH-000150	ENSG00000204666	-0.72361457765938	-1.81107327339402	0	0	LUAD	ENSG00000204666.ACH-000150	HCC2935_LUNG
ACH-000150	ENSG00000268812	-0.720108143743738	-1.82124337872989	0	0	LUAD	ENSG00000268812.ACH-000150	HCC2935_LUNG
ACH-000150	ENSG00000268460	-0.752007555482659	-1.88732056309794	0	0	LUAD	ENSG00000268460.ACH-000150	HCC2935_LUNG
ACH-000150	ENSG00000237886	-0.619747534427884	-1.57334334405018	0	6.67516232781115e-05	LUAD	ENSG00000237886.ACH-000150	HCC2935_LUNG
ACH-000150	ENSG00000255400	-0.631433674445191	-1.52011981966053	0	0.000187738940469689	LUAD	ENSG00000255400.ACH-000150	HCC2935_LUNG
ACH-000167	ENSG00000253878	-0.678572127858654	-1.75752074808093	0	0	STAD	ENSG00000253878.ACH-000167	KE97_STOMACH
ACH-000167	ENSG00000182165	-0.682840821991384	-1.76946070372818	0	0	STAD	ENSG00000182165.ACH-000167	KE97_STOMACH
ACH-000167	ENSG00000224818	-0.688801882408221	-1.77913415175894	0	0	STAD	ENSG00000224818.ACH-000167	KE97_STOMACH
ACH-000167	ENSG00000258602	-0.707571356006426	-1.78926843869536	0	0	STAD	ENSG00000258602.ACH-000167	KE97_STOMACH
ACH-000167	ENSG00000237886	-0.708007915558267	-1.85580302949839	0	0	STAD	ENSG00000237886.ACH-000167	KE97_STOMACH
ACH-000167	ENSG00000248429	-0.735845782892461	-1.92704446839343	0	0	STAD	ENSG00000248429.ACH-000167	KE97_STOMACH
ACH-000167	ENSG00000272081	-0.667721954941896	-1.68156485365199	0	0.000413120713872594	STAD	ENSG00000272081.ACH-000167	KE97_STOMACH
ACH-000188	ENSG00000248429	-0.659570736335213	-1.61546082754271	0	0	HNSC	ENSG00000248429.ACH-000188	SCC25_UPPER_AERODIGESTIVE_TRACT
ACH-000188	ENSG00000268355	-0.686775199823001	-1.6613876385154	0	0	HNSC	ENSG00000268355.ACH-000188	SCC25_UPPER_AERODIGESTIVE_TRACT
ACH-000188	ENSG00000272081	-0.747435125518475	-1.83338046337795	0	0	HNSC	ENSG00000272081.ACH-000188	SCC25_UPPER_AERODIGESTIVE_TRACT
ACH-000223	ENSG00000248429	-0.664518831840622	-1.60092651450946	0	0	BRCA	ENSG00000248429.ACH-000223	HCC1937_BREAST
ACH-000223	ENSG00000253878	-0.687745845795663	-1.64882942344267	0	0	BRCA	ENSG00000253878.ACH-000223	HCC1937_BREAST
ACH-000223	ENSG00000268355	-0.685672184957246	-1.65009281717678	0	0	BRCA	ENSG00000268355.ACH-000223	HCC1937_BREAST
ACH-000223	ENSG00000268460	-0.731128254967665	-1.6625883145372	0	0	BRCA	ENSG00000268460.ACH-000223	HCC1937_BREAST
ACH-000223	ENSG00000246640	-0.695255377190076	-1.6731659752397	0	0	BRCA	ENSG00000246640.ACH-000223	HCC1937_BREAST
ACH-000223	ENSG00000224592	-0.749829851464698	-1.67496881803316	0	0	BRCA	ENSG00000224592.ACH-000223	HCC1937_BREAST
ACH-000223	ENSG00000225511	-0.69580124739057	-1.67588366978237	0	0	BRCA	ENSG00000225511.ACH-000223	HCC1937_BREAST
ACH-000223	ENSG00000234546	-0.700939438530647	-1.68626735421141	0	0	BRCA	ENSG00000234546.ACH-000223	HCC1937_BREAST
ACH-000223	ENSG00000224818	-0.70750437285887	-1.70347546728353	0	0	BRCA	ENSG00000224818.ACH-000223	HCC1937_BREAST
ACH-000223	ENSG00000226965	-0.642988867616325	-1.54506421585765	0	0.00060467969503111	BRCA	ENSG00000226965.ACH-000223	HCC1937_BREAST
ACH-000228	ENSG00000230098	-0.801158470196822	-1.69543419159507	0	0	HNSC	ENSG00000230098.ACH-000228	BICR31_UPPER_AERODIGESTIVE_TRACT
ACH-000228	ENSG00000272081	-0.73379393799268	-1.85499723730795	0	0	HNSC	ENSG00000272081.ACH-000228	BICR31_UPPER_AERODIGESTIVE_TRACT
ACH-000228	ENSG00000248429	-0.650417171406048	-1.64409965178078	0	0.000724889816747854	HNSC	ENSG00000248429.ACH-000228	BICR31_UPPER_AERODIGESTIVE_TRACT
ACH-000228	ENSG00000268355	-0.657878097747165	-1.64526117788945	0	0.000966519755663806	HNSC	ENSG00000268355.ACH-000228	BICR31_UPPER_AERODIGESTIVE_TRACT
ACH-000237	ENSG00000246640	-0.70066826038124	-1.6721013234017	0	0	OV	ENSG00000246640.ACH-000237	JHOM1_OVARY
ACH-000237	ENSG00000237886	-0.73250566033225	-1.68165090990646	0	0	OV	ENSG00000237886.ACH-000237	JHOM1_OVARY
ACH-000237	ENSG00000248100	-0.70089428611145	-1.68772196722389	0	0	OV	ENSG00000248100.ACH-000237	JHOM1_OVARY
ACH-000237	ENSG00000272081	-0.729549705269512	-1.70102138484634	0	0	OV	ENSG00000272081.ACH-000237	JHOM1_OVARY
ACH-000237	ENSG00000253878	-0.718781036256138	-1.71208746135038	0	0	OV	ENSG00000253878.ACH-000237	JHOM1_OVARY
ACH-000237	ENSG00000258602	-0.744630207368407	-1.71671024032182	0	0	OV	ENSG00000258602.ACH-000237	JHOM1_OVARY
ACH-000237	ENSG00000268812	-0.7164923867752	-1.7283663323994	0	0	OV	ENSG00000268812.ACH-000237	JHOM1_OVARY
ACH-000237	ENSG00000268355	-0.729691254550519	-1.73832363713928	0	0	OV	ENSG00000268355.ACH-000237	JHOM1_OVARY
ACH-000237	ENSG00000268460	-0.727696281409174	-1.74804198944524	0	0	OV	ENSG00000268460.ACH-000237	JHOM1_OVARY
ACH-000237	ENSG00000248429	-0.725724403682483	-1.749837493039	0	0	OV	ENSG00000248429.ACH-000237	JHOM1_OVARY
ACH-000237	ENSG00000234546	-0.858435513927376	-1.98631376331982	0	0	OV	ENSG00000234546.ACH-000237	JHOM1_OVARY
ACH-000237	ENSG00000224818	-0.680253940478585	-1.49717802040752	0.00412796697200416	0.000501228008621122	OV	ENSG00000224818.ACH-000237	JHOM1_OVARY
ACH-000238	ENSG00000272081	-0.731930424277796	-1.7922593112704	0	0	HNSC	ENSG00000272081.ACH-000238	SCC4_UPPER_AERODIGESTIVE_TRACT
ACH-000238	ENSG00000248429	-0.661570913192749	-1.61781248593277	0	0.000695464029054942	HNSC	ENSG00000248429.ACH-000238	SCC4_UPPER_AERODIGESTIVE_TRACT
ACH-000238	ENSG00000268355	-0.673519150221846	-1.63768774662793	0	0.000927285372073256	HNSC	ENSG00000268355.ACH-000238	SCC4_UPPER_AERODIGESTIVE_TRACT
ACH-000248	ENSG00000253878	-0.657303505963049	-1.67969591034563	0	0	BRCA	ENSG00000253878.ACH-000248	AU565_BREAST
ACH-000248	ENSG00000268355	-0.664085534865012	-1.70834576577983	0	0	BRCA	ENSG00000268355.ACH-000248	AU565_BREAST
ACH-000248	ENSG00000246640	-0.665348631630731	-1.71062538463026	0	0	BRCA	ENSG00000246640.ACH-000248	AU565_BREAST
ACH-000248	ENSG00000225511	-0.67948556781779	-1.74378884794546	0	0	BRCA	ENSG00000225511.ACH-000248	AU565_BREAST
ACH-000248	ENSG00000234546	-0.681849664510982	-1.75107195117437	0	0	BRCA	ENSG00000234546.ACH-000248	AU565_BREAST
ACH-000248	ENSG00000224592	-0.750360558726849	-1.75167235433836	0	0	BRCA	ENSG00000224592.ACH-000248	AU565_BREAST
ACH-000248	ENSG00000224818	-0.696261710965344	-1.78912785170151	0	0	BRCA	ENSG00000224818.ACH-000248	AU565_BREAST
ACH-000248	ENSG00000268460	-0.675898404901046	-1.63552294089112	0	0.000224142047586331	BRCA	ENSG00000268460.ACH-000248	AU565_BREAST
ACH-000248	ENSG00000248429	-0.643672173830647	-1.65710886063133	0	0.000252159803534623	BRCA	ENSG00000248429.ACH-000248	AU565_BREAST
ACH-000248	ENSG00000226965	-0.619455789881349	-1.59249840990228	0	0.000302591764241547	BRCA	ENSG00000226965.ACH-000248	AU565_BREAST
ACH-000248	ENSG00000182165	-0.600455406922262	-1.54759879817575	0	0.00073355579210072	BRCA	ENSG00000182165.ACH-000248	AU565_BREAST
ACH-000255	ENSG00000272081	-0.698176632478991	-1.71138123782026	0	0	STAD	ENSG00000272081.ACH-000255	LMSU_STOMACH
ACH-000255	ENSG00000224818	-0.688362889715901	-1.72004498026099	0	0	STAD	ENSG00000224818.ACH-000255	LMSU_STOMACH
ACH-000255	ENSG00000258602	-0.718027172974859	-1.74673063394571	0	0	STAD	ENSG00000258602.ACH-000255	LMSU_STOMACH
ACH-000255	ENSG00000182165	-0.696242881463275	-1.7494025385114	0	0	STAD	ENSG00000182165.ACH-000255	LMSU_STOMACH
ACH-000255	ENSG00000253878	-0.706079566431823	-1.76725103649831	0	0	STAD	ENSG00000253878.ACH-000255	LMSU_STOMACH
ACH-000255	ENSG00000237886	-0.716855988967007	-1.81132797596112	0	0	STAD	ENSG00000237886.ACH-000255	LMSU_STOMACH
ACH-000255	ENSG00000248429	-0.750064776801119	-1.89526591118935	0	0	STAD	ENSG00000248429.ACH-000255	LMSU_STOMACH
ACH-000256	ENSG00000224818	-0.720322689164959	-1.65256302528508	0	0	OV	ENSG00000224818.ACH-000256	COV318_OVARY
ACH-000256	ENSG00000253878	-0.706413857484549	-1.79764738749999	0	0	OV	ENSG00000253878.ACH-000256	COV318_OVARY
ACH-000256	ENSG00000246640	-0.702580618002967	-1.80316380113311	0	0	OV	ENSG00000246640.ACH-000256	COV318_OVARY
ACH-000256	ENSG00000258602	-0.738136832245651	-1.80363900864311	0	0	OV	ENSG00000258602.ACH-000256	COV318_OVARY
ACH-000256	ENSG00000248100	-0.700913121767795	-1.80725358892211	0	0	OV	ENSG00000248100.ACH-000256	COV318_OVARY
ACH-000256	ENSG00000268355	-0.71168205162627	-1.81016183027702	0	0	OV	ENSG00000268355.ACH-000256	COV318_OVARY
ACH-000256	ENSG00000237886	-0.753730935762658	-1.83885575192477	0	0	OV	ENSG00000237886.ACH-000256	COV318_OVARY
ACH-000256	ENSG00000272081	-0.739960462519906	-1.84512757824569	0	0	OV	ENSG00000272081.ACH-000256	COV318_OVARY
ACH-000256	ENSG00000268812	-0.716956126674554	-1.85047876513081	0	0	OV	ENSG00000268812.ACH-000256	COV318_OVARY
ACH-000256	ENSG00000268460	-0.719046184220539	-1.8507761363891	0	0	OV	ENSG00000268460.ACH-000256	COV318_OVARY
ACH-000256	ENSG00000248429	-0.726001624479232	-1.87139788120395	0	0	OV	ENSG00000248429.ACH-000256	COV318_OVARY
ACH-000256	ENSG00000234546	-0.877425816010624	-2.11591223358815	0	0	OV	ENSG00000234546.ACH-000256	COV318_OVARY
ACH-000258	ENSG00000246640	-0.644607753783367	-1.76331221624145	0	0	BRCA	ENSG00000246640.ACH-000258	DU4475_BREAST
ACH-000258	ENSG00000268355	-0.644499551337832	-1.76381911275787	0	0	BRCA	ENSG00000268355.ACH-000258	DU4475_BREAST
ACH-000258	ENSG00000253878	-0.646425867739246	-1.76640340115877	0	0	BRCA	ENSG00000253878.ACH-000258	DU4475_BREAST
ACH-000258	ENSG00000225511	-0.648742476291012	-1.77504897669075	0	0	BRCA	ENSG00000225511.ACH-000258	DU4475_BREAST
ACH-000258	ENSG00000234546	-0.657614573511578	-1.79794967455985	0	0	BRCA	ENSG00000234546.ACH-000258	DU4475_BREAST
ACH-000258	ENSG00000268460	-0.713447715253693	-1.82468898787122	0	0	BRCA	ENSG00000268460.ACH-000258	DU4475_BREAST
ACH-000258	ENSG00000224818	-0.672219490758933	-1.84262593154024	0	0	BRCA	ENSG00000224818.ACH-000258	DU4475_BREAST
ACH-000258	ENSG00000248429	-0.621434620800821	-1.7000041578838	0	0.000224931175949967	BRCA	ENSG00000248429.ACH-000258	DU4475_BREAST
ACH-000258	ENSG00000224592	-0.681500792362243	-1.70050945545224	0.00103092783398873	0.000253047572943713	BRCA	ENSG00000224592.ACH-000258	DU4475_BREAST
ACH-000258	ENSG00000226965	-0.592443419079043	-1.61915667919373	0	0.000404876116709941	BRCA	ENSG00000226965.ACH-000258	DU4475_BREAST
ACH-000258	ENSG00000270605	-0.588160076202723	-1.601878106844	0	0.000552103795513557	BRCA	ENSG00000270605.ACH-000258	DU4475_BREAST
ACH-000274	ENSG00000234546	-0.699238598471912	-1.62751216831674	0	0	SKCM	ENSG00000234546.ACH-000274	HS852T_SKIN
ACH-000274	ENSG00000224818	-0.727732255081138	-1.65587734090242	0	0	SKCM	ENSG00000224818.ACH-000274	HS852T_SKIN
ACH-000274	ENSG00000225511	-0.736238075416429	-1.6787046539535	0	0	SKCM	ENSG00000225511.ACH-000274	HS852T_SKIN
ACH-000274	ENSG00000182165	-0.717365609963641	-1.70258034622966	0	0	SKCM	ENSG00000182165.ACH-000274	HS852T_SKIN
ACH-000274	ENSG00000224666	-0.738001568273147	-1.73595919554773	0	0	SKCM	ENSG00000224666.ACH-000274	HS852T_SKIN
ACH-000274	ENSG00000272081	-0.80733628764237	-1.8558973607014	0	0	SKCM	ENSG00000272081.ACH-000274	HS852T_SKIN
ACH-000277	ENSG00000253878	-0.676727208145696	-1.69255723353343	0	0	BRCA	ENSG00000253878.ACH-000277	HCC1419_BREAST
ACH-000277	ENSG00000246640	-0.675910443695076	-1.6978420627154	0	0	BRCA	ENSG00000246640.ACH-000277	HCC1419_BREAST
ACH-000277	ENSG00000268355	-0.676799235852904	-1.69942238684733	0	0	BRCA	ENSG00000268355.ACH-000277	HCC1419_BREAST
ACH-000277	ENSG00000225511	-0.683422535699785	-1.71444491475503	0	0	BRCA	ENSG00000225511.ACH-000277	HCC1419_BREAST
ACH-000277	ENSG00000234546	-0.687383733838517	-1.72054445582565	0	0	BRCA	ENSG00000234546.ACH-000277	HCC1419_BREAST
ACH-000277	ENSG00000224818	-0.694466887154973	-1.73976399849392	0	0	BRCA	ENSG00000224818.ACH-000277	HCC1419_BREAST
ACH-000277	ENSG00000268460	-0.742327848767457	-1.74799389083356	0	0	BRCA	ENSG00000268460.ACH-000277	HCC1419_BREAST
ACH-000277	ENSG00000224592	-0.79398246353288	-1.82756964535895	0	0	BRCA	ENSG00000224592.ACH-000277	HCC1419_BREAST
ACH-000277	ENSG00000248429	-0.651270589490664	-1.63666818839465	0	0.000448441422339207	BRCA	ENSG00000248429.ACH-000277	HCC1419_BREAST
ACH-000277	ENSG00000226965	-0.629490315115894	-1.57557820344153	0	0.000706295240184251	BRCA	ENSG00000226965.ACH-000277	HCC1419_BREAST
ACH-000278	ENSG00000224818	-0.7098106868572	-1.6124483951795	0	0	OV	ENSG00000224818.ACH-000278	COV362_OVARY
ACH-000278	ENSG00000246640	-0.692228398692404	-1.70910150152878	0	0	OV	ENSG00000246640.ACH-000278	COV362_OVARY
ACH-000278	ENSG00000272081	-0.710810049490047	-1.70970405655658	0	0	OV	ENSG00000272081.ACH-000278	COV362_OVARY
ACH-000278	ENSG00000248100	-0.693721084350797	-1.72651044195769	0	0	OV	ENSG00000248100.ACH-000278	COV362_OVARY
ACH-000278	ENSG00000258602	-0.731394860249536	-1.72783835426728	0	0	OV	ENSG00000258602.ACH-000278	COV362_OVARY
ACH-000278	ENSG00000253878	-0.704285725397439	-1.73197861768249	0	0	OV	ENSG00000253878.ACH-000278	COV362_OVARY
ACH-000278	ENSG00000237886	-0.744876134678677	-1.76323225881434	0	0	OV	ENSG00000237886.ACH-000278	COV362_OVARY
ACH-000278	ENSG00000268812	-0.70923348161155	-1.76431566535016	0	0	OV	ENSG00000268812.ACH-000278	COV362_OVARY
ACH-000278	ENSG00000268355	-0.715983841627555	-1.76684152098621	0	0	OV	ENSG00000268355.ACH-000278	COV362_OVARY
ACH-000278	ENSG00000268460	-0.715504530915227	-1.77278198361093	0	0	OV	ENSG00000268460.ACH-000278	COV362_OVARY
ACH-000278	ENSG00000248429	-0.719002682688771	-1.78887149552473	0	0	OV	ENSG00000248429.ACH-000278	COV362_OVARY
ACH-000278	ENSG00000234546	-0.86644337777841	-2.02994266604983	0	0	OV	ENSG00000234546.ACH-000278	COV362_OVARY
ACH-000280	ENSG00000224818	-0.720877333922531	-1.60577516886011	0	0	OV	ENSG00000224818.ACH-000280	SNU840_OVARY
ACH-000280	ENSG00000246640	-0.697990677352352	-1.70930540855147	0	0	OV	ENSG00000246640.ACH-000280	SNU840_OVARY
ACH-000280	ENSG00000268355	-0.701731167905743	-1.71257791683112	0	0	OV	ENSG00000268355.ACH-000280	SNU840_OVARY
ACH-000280	ENSG00000253878	-0.713578809092712	-1.74709891307455	0	0	OV	ENSG00000253878.ACH-000280	SNU840_OVARY
ACH-000280	ENSG00000272081	-0.734151359450921	-1.74860705986112	0	0	OV	ENSG00000272081.ACH-000280	SNU840_OVARY
ACH-000280	ENSG00000248100	-0.7092523771092	-1.75061710905061	0	0	OV	ENSG00000248100.ACH-000280	SNU840_OVARY
ACH-000280	ENSG00000237886	-0.749664666059326	-1.77315564718028	0	0	OV	ENSG00000237886.ACH-000280	SNU840_OVARY
ACH-000280	ENSG00000268460	-0.72495405127924	-1.78532642358489	0	0	OV	ENSG00000268460.ACH-000280	SNU840_OVARY
ACH-000280	ENSG00000268812	-0.722948047364277	-1.78739440910247	0	0	OV	ENSG00000268812.ACH-000280	SNU840_OVARY
ACH-000280	ENSG00000248429	-0.732683471192945	-1.80909979392174	0	0	OV	ENSG00000248429.ACH-000280	SNU840_OVARY
ACH-000280	ENSG00000258602	-0.77311749988656	-1.82896628664047	0	0	OV	ENSG00000258602.ACH-000280	SNU840_OVARY
ACH-000280	ENSG00000234546	-0.875947858965124	-2.05665000756773	0	0	OV	ENSG00000234546.ACH-000280	SNU840_OVARY
ACH-000288	ENSG00000248429	-0.659771138901291	-1.60577722274011	0	0	BRCA	ENSG00000248429.ACH-000288	BT549_BREAST
ACH-000288	ENSG00000224592	-0.717725575440462	-1.61234867542993	0	0	BRCA	ENSG00000224592.ACH-000288	BT549_BREAST
ACH-000288	ENSG00000253878	-0.676670093209538	-1.6396944876806	0	0	BRCA	ENSG00000253878.ACH-000288	BT549_BREAST
ACH-000288	ENSG00000268355	-0.680778172909341	-1.65626963151596	0	0	BRCA	ENSG00000268355.ACH-000288	BT549_BREAST
ACH-000288	ENSG00000246640	-0.683302757727161	-1.66157144346899	0	0	BRCA	ENSG00000246640.ACH-000288	BT549_BREAST
ACH-000288	ENSG00000225511	-0.684795192713059	-1.66234411583549	0	0	BRCA	ENSG00000225511.ACH-000288	BT549_BREAST
ACH-000288	ENSG00000234546	-0.690151330309334	-1.67448679497819	0	0	BRCA	ENSG00000234546.ACH-000288	BT549_BREAST
ACH-000288	ENSG00000268460	-0.726450603302976	-1.6828830109625	0	0	BRCA	ENSG00000268460.ACH-000288	BT549_BREAST
ACH-000288	ENSG00000224818	-0.696837856744102	-1.69042184502377	0	0	BRCA	ENSG00000224818.ACH-000288	BT549_BREAST
ACH-000288	ENSG00000226965	-0.636629962826771	-1.5442425657296	0	0.000403579575364099	BRCA	ENSG00000226965.ACH-000288	BT549_BREAST
ACH-000288	ENSG00000270605	-0.620525587688462	-1.5016429754709	0	0.000825503676881111	BRCA	ENSG00000270605.ACH-000288	BT549_BREAST
ACH-000291	ENSG00000246640	-0.716503164269729	-1.7007846999325	0	0	OV	ENSG00000246640.ACH-000291	OV90_OVARY
ACH-000291	ENSG00000268355	-0.721983391292888	-1.70469759336841	0	0	OV	ENSG00000268355.ACH-000291	OV90_OVARY
ACH-000291	ENSG00000237886	-0.742485725547216	-1.71590118992565	0	0	OV	ENSG00000237886.ACH-000291	OV90_OVARY
ACH-000291	ENSG00000258602	-0.76373188916413	-1.73326142641547	0	0	OV	ENSG00000258602.ACH-000291	OV90_OVARY
ACH-000291	ENSG00000248100	-0.727343717905592	-1.74039665684634	0	0	OV	ENSG00000248100.ACH-000291	OV90_OVARY
ACH-000291	ENSG00000253878	-0.735680431890743	-1.74433182537854	0	0	OV	ENSG00000253878.ACH-000291	OV90_OVARY
ACH-000291	ENSG00000272081	-0.754283385549424	-1.74648078363927	0	0	OV	ENSG00000272081.ACH-000291	OV90_OVARY
ACH-000291	ENSG00000268460	-0.734108566798044	-1.74951550461019	0	0	OV	ENSG00000268460.ACH-000291	OV90_OVARY
ACH-000291	ENSG00000268812	-0.735797183247386	-1.76039604742739	0	0	OV	ENSG00000268812.ACH-000291	OV90_OVARY
ACH-000291	ENSG00000248429	-0.745062913479891	-1.77777429904877	0	0	OV	ENSG00000248429.ACH-000291	OV90_OVARY
ACH-000291	ENSG00000234546	-0.866432426156818	-1.98026826826129	0	0	OV	ENSG00000234546.ACH-000291	OV90_OVARY
ACH-000291	ENSG00000224818	-0.677445561357984	-1.48173593776928	0.00414937758905666	0.000835380014368536	OV	ENSG00000224818.ACH-000291	OV90_OVARY
ACH-000293	ENSG00000204666	-0.619952925828025	-1.55066015431812	0	0	UCEC	ENSG00000204666.ACH-000293	KLE_ENDOMETRIUM
ACH-000293	ENSG00000237886	-0.627862426293322	-1.59429524078091	0	0	UCEC	ENSG00000237886.ACH-000293	KLE_ENDOMETRIUM
ACH-000293	ENSG00000248429	-0.643648691172974	-1.62400866066889	0	0	UCEC	ENSG00000248429.ACH-000293	KLE_ENDOMETRIUM
ACH-000293	ENSG00000182165	-0.665024596206798	-1.68283199247792	0	0	UCEC	ENSG00000182165.ACH-000293	KLE_ENDOMETRIUM
ACH-000302	ENSG00000204666	-0.639107276381821	-1.47626903721296	0	0	UCEC	ENSG00000204666.ACH-000302	SNU1077_ENDOMETRIUM
ACH-000302	ENSG00000237886	-0.643195971760705	-1.50616389532048	0	0	UCEC	ENSG00000237886.ACH-000302	SNU1077_ENDOMETRIUM
ACH-000302	ENSG00000248429	-0.66136796616028	-1.54140344931956	0	0	UCEC	ENSG00000248429.ACH-000302	SNU1077_ENDOMETRIUM
ACH-000302	ENSG00000182165	-0.709080886485776	-1.65938418744644	0	0	UCEC	ENSG00000182165.ACH-000302	SNU1077_ENDOMETRIUM
ACH-000304	ENSG00000225511	-0.679973889527892	-1.78067152479869	0	0	SKCM	ENSG00000225511.ACH-000304	WM115_SKIN
ACH-000304	ENSG00000234546	-0.667958833480673	-1.79974576835437	0	0	SKCM	ENSG00000234546.ACH-000304	WM115_SKIN
ACH-000304	ENSG00000224818	-0.687239249912221	-1.81165123803515	0	0	SKCM	ENSG00000224818.ACH-000304	WM115_SKIN
ACH-000304	ENSG00000224666	-0.695438293177857	-1.87776496762707	0	0	SKCM	ENSG00000224666.ACH-000304	WM115_SKIN
ACH-000304	ENSG00000182165	-0.685104949280493	-1.89369873044935	0	0	SKCM	ENSG00000182165.ACH-000304	WM115_SKIN
ACH-000304	ENSG00000272081	-0.783637899886634	-2.05923328458814	0	0	SKCM	ENSG00000272081.ACH-000304	WM115_SKIN
ACH-000308	ENSG00000258602	-0.748561812960549	-1.65453586499747	0	0	OV	ENSG00000258602.ACH-000308	EFO21_OVARY
ACH-000308	ENSG00000246640	-0.721349299779667	-1.66613101926842	0	0	OV	ENSG00000246640.ACH-000308	EFO21_OVARY
